"","Latitude....c.Grid_Points_Y.","Longitude....c.Grid_Points_X."
"1164",-20.456,310
"1165",-20.456,311.053
"1166",-20.456,312.105
"1167",-20.456,313.158
"1168",-20.456,314.211
"1169",-20.456,315.263
"1170",-20.456,316.316
"1171",-20.456,317.368
"1172",-20.456,318.421
"1173",-20.456,319.474
"1174",-19.441,13.158
"1175",-19.441,14.211
"1176",-19.441,15.263
"1177",-19.441,16.316
"1178",-19.441,17.368
"1179",-19.441,18.421
"1180",-19.441,19.474
"1181",-19.441,20.526
"1182",-19.441,21.579
"1183",-19.441,22.632
"1184",-19.441,23.684
"1185",-19.441,24.737
"1186",-19.441,25.789
"1187",-19.441,26.842
"1188",-19.441,27.895
"1189",-19.441,28.947
"1190",-19.441,30
"1191",-19.441,31.053
"1192",-19.441,32.105
"1193",-19.441,33.158
"1194",-19.441,34.211
"1195",-19.441,35.263
"1196",-19.441,44.737
"1197",-19.441,45.789
"1198",-19.441,46.842
"1199",-19.441,47.895
"1200",-19.441,48.947
"1201",-19.441,121.579
"1202",-19.441,122.632
"1203",-19.441,123.684
"1204",-19.441,124.737
"1205",-19.441,125.789
"1206",-19.441,126.842
"1207",-19.441,127.895
"1208",-19.441,128.947
"1209",-19.441,130
"1210",-19.441,131.053
"1211",-19.441,132.105
"1212",-19.441,133.158
"1213",-19.441,134.211
"1214",-19.441,135.263
"1215",-19.441,136.316
"1216",-19.441,137.368
"1217",-19.441,138.421
"1218",-19.441,139.474
"1219",-19.441,140.526
"1220",-19.441,141.579
"1221",-19.441,142.632
"1222",-19.441,143.684
"1223",-19.441,144.737
"1224",-19.441,145.789
"1225",-19.441,146.842
"1226",-19.441,290
"1227",-19.441,291.053
"1228",-19.441,292.105
"1229",-19.441,293.158
"1230",-19.441,294.211
"1231",-19.441,295.263
"1232",-19.441,296.316
"1233",-19.441,297.368
"1234",-19.441,298.421
"1235",-19.441,299.474
"1236",-19.441,300.526
"1237",-19.441,301.579
"1238",-19.441,302.632
"1239",-19.441,303.684
"1240",-19.441,304.737
"1241",-19.441,305.789
"1242",-19.441,306.842
"1243",-19.441,307.895
"1244",-19.441,308.947
"1245",-19.441,310
"1246",-19.441,311.053
"1247",-19.441,312.105
"1248",-19.441,313.158
"1249",-19.441,314.211
"1250",-19.441,315.263
"1251",-19.441,316.316
"1252",-19.441,317.368
"1253",-19.441,318.421
"1254",-19.441,319.474
"1255",-18.427,12.105
"1256",-18.427,13.158
"1257",-18.427,14.211
"1258",-18.427,15.263
"1259",-18.427,16.316
"1260",-18.427,17.368
"1261",-18.427,18.421
"1262",-18.427,19.474
"1263",-18.427,20.526
"1264",-18.427,21.579
"1265",-18.427,22.632
"1266",-18.427,23.684
"1267",-18.427,24.737
"1268",-18.427,25.789
"1269",-18.427,26.842
"1270",-18.427,27.895
"1271",-18.427,28.947
"1272",-18.427,30
"1273",-18.427,31.053
"1274",-18.427,32.105
"1275",-18.427,33.158
"1276",-18.427,34.211
"1277",-18.427,35.263
"1278",-18.427,36.316
"1279",-18.427,44.737
"1280",-18.427,45.789
"1281",-18.427,46.842
"1282",-18.427,47.895
"1283",-18.427,48.947
"1284",-18.427,122.632
"1285",-18.427,123.684
"1286",-18.427,124.737
"1287",-18.427,125.789
"1288",-18.427,126.842
"1289",-18.427,127.895
"1290",-18.427,128.947
"1291",-18.427,130
"1292",-18.427,131.053
"1293",-18.427,132.105
"1294",-18.427,133.158
"1295",-18.427,134.211
"1296",-18.427,135.263
"1297",-18.427,136.316
"1298",-18.427,137.368
"1299",-18.427,138.421
"1300",-18.427,139.474
"1301",-18.427,140.526
"1302",-18.427,141.579
"1303",-18.427,142.632
"1304",-18.427,143.684
"1305",-18.427,144.737
"1306",-18.427,145.789
"1307",-18.427,290
"1308",-18.427,291.053
"1309",-18.427,292.105
"1310",-18.427,293.158
"1311",-18.427,294.211
"1312",-18.427,295.263
"1313",-18.427,296.316
"1314",-18.427,297.368
"1315",-18.427,298.421
"1316",-18.427,299.474
"1317",-18.427,300.526
"1318",-18.427,301.579
"1319",-18.427,302.632
"1320",-18.427,303.684
"1321",-18.427,304.737
"1322",-18.427,305.789
"1323",-18.427,306.842
"1324",-18.427,307.895
"1325",-18.427,308.947
"1326",-18.427,310
"1327",-18.427,311.053
"1328",-18.427,312.105
"1329",-18.427,313.158
"1330",-18.427,314.211
"1331",-18.427,315.263
"1332",-18.427,316.316
"1333",-18.427,317.368
"1334",-18.427,318.421
"1335",-18.427,319.474
"1336",-17.412,12.105
"1337",-17.412,13.158
"1338",-17.412,14.211
"1339",-17.412,15.263
"1340",-17.412,16.316
"1341",-17.412,17.368
"1342",-17.412,18.421
"1343",-17.412,19.474
"1344",-17.412,20.526
"1345",-17.412,21.579
"1346",-17.412,22.632
"1347",-17.412,23.684
"1348",-17.412,24.737
"1349",-17.412,25.789
"1350",-17.412,26.842
"1351",-17.412,27.895
"1352",-17.412,28.947
"1353",-17.412,30
"1354",-17.412,31.053
"1355",-17.412,32.105
"1356",-17.412,33.158
"1357",-17.412,34.211
"1358",-17.412,35.263
"1359",-17.412,36.316
"1360",-17.412,37.368
"1361",-17.412,44.737
"1362",-17.412,45.789
"1363",-17.412,46.842
"1364",-17.412,47.895
"1365",-17.412,48.947
"1366",-17.412,122.632
"1367",-17.412,123.684
"1368",-17.412,124.737
"1369",-17.412,125.789
"1370",-17.412,126.842
"1371",-17.412,127.895
"1372",-17.412,128.947
"1373",-17.412,130
"1374",-17.412,131.053
"1375",-17.412,132.105
"1376",-17.412,133.158
"1377",-17.412,134.211
"1378",-17.412,135.263
"1379",-17.412,136.316
"1380",-17.412,137.368
"1381",-17.412,138.421
"1382",-17.412,139.474
"1383",-17.412,141.579
"1384",-17.412,142.632
"1385",-17.412,143.684
"1386",-17.412,144.737
"1387",-17.412,145.789
"1388",-17.412,288.947
"1389",-17.412,290
"1390",-17.412,291.053
"1391",-17.412,292.105
"1392",-17.412,293.158
"1393",-17.412,294.211
"1394",-17.412,295.263
"1395",-17.412,296.316
"1396",-17.412,297.368
"1397",-17.412,298.421
"1398",-17.412,299.474
"1399",-17.412,300.526
"1400",-17.412,301.579
"1401",-17.412,302.632
"1402",-17.412,303.684
"1403",-17.412,304.737
"1404",-17.412,305.789
"1405",-17.412,306.842
"1406",-17.412,307.895
"1407",-17.412,308.947
"1408",-17.412,310
"1409",-17.412,311.053
"1410",-17.412,312.105
"1411",-17.412,313.158
"1412",-17.412,314.211
"1413",-17.412,315.263
"1414",-17.412,316.316
"1415",-17.412,317.368
"1416",-17.412,318.421
"1417",-17.412,319.474
"1418",-17.412,320.526
"1419",-16.398,12.105
"1420",-16.398,13.158
"1421",-16.398,14.211
"1422",-16.398,15.263
"1423",-16.398,16.316
"1424",-16.398,17.368
"1425",-16.398,18.421
"1426",-16.398,19.474
"1427",-16.398,20.526
"1428",-16.398,21.579
"1429",-16.398,22.632
"1430",-16.398,23.684
"1431",-16.398,24.737
"1432",-16.398,25.789
"1433",-16.398,26.842
"1434",-16.398,27.895
"1435",-16.398,28.947
"1436",-16.398,30
"1437",-16.398,31.053
"1438",-16.398,32.105
"1439",-16.398,33.158
"1440",-16.398,34.211
"1441",-16.398,35.263
"1442",-16.398,36.316
"1443",-16.398,37.368
"1444",-16.398,38.421
"1445",-16.398,39.474
"1446",-16.398,44.737
"1447",-16.398,45.789
"1448",-16.398,46.842
"1449",-16.398,47.895
"1450",-16.398,48.947
"1451",-16.398,124.737
"1452",-16.398,125.789
"1453",-16.398,126.842
"1454",-16.398,127.895
"1455",-16.398,128.947
"1456",-16.398,130
"1457",-16.398,131.053
"1458",-16.398,132.105
"1459",-16.398,133.158
"1460",-16.398,134.211
"1461",-16.398,135.263
"1462",-16.398,136.316
"1463",-16.398,137.368
"1464",-16.398,141.579
"1465",-16.398,142.632
"1466",-16.398,143.684
"1467",-16.398,144.737
"1468",-16.398,179.474
"1469",-16.398,286.842
"1470",-16.398,287.895
"1471",-16.398,288.947
"1472",-16.398,290
"1473",-16.398,292.105
"1474",-16.398,293.158
"1475",-16.398,294.211
"1476",-16.398,295.263
"1477",-16.398,296.316
"1478",-16.398,297.368
"1479",-16.398,298.421
"1480",-16.398,299.474
"1481",-16.398,300.526
"1482",-16.398,301.579
"1483",-16.398,302.632
"1484",-16.398,303.684
"1485",-16.398,304.737
"1486",-16.398,305.789
"1487",-16.398,306.842
"1488",-16.398,307.895
"1489",-16.398,308.947
"1490",-16.398,310
"1491",-16.398,311.053
"1492",-16.398,312.105
"1493",-16.398,313.158
"1494",-16.398,314.211
"1495",-16.398,315.263
"1496",-16.398,316.316
"1497",-16.398,317.368
"1498",-16.398,318.421
"1499",-16.398,319.474
"1500",-16.398,320.526
"1501",-15.383,12.105
"1502",-15.383,13.158
"1503",-15.383,14.211
"1504",-15.383,15.263
"1505",-15.383,16.316
"1506",-15.383,17.368
"1507",-15.383,18.421
"1508",-15.383,19.474
"1509",-15.383,20.526
"1510",-15.383,21.579
"1511",-15.383,22.632
"1512",-15.383,23.684
"1513",-15.383,24.737
"1514",-15.383,25.789
"1515",-15.383,26.842
"1516",-15.383,27.895
"1517",-15.383,28.947
"1518",-15.383,30
"1519",-15.383,31.053
"1520",-15.383,32.105
"1521",-15.383,33.158
"1522",-15.383,34.211
"1523",-15.383,35.263
"1524",-15.383,36.316
"1525",-15.383,37.368
"1526",-15.383,38.421
"1527",-15.383,39.474
"1528",-15.383,40.526
"1529",-15.383,46.842
"1530",-15.383,47.895
"1531",-15.383,48.947
"1532",-15.383,50
"1533",-15.383,124.737
"1534",-15.383,125.789
"1535",-15.383,126.842
"1536",-15.383,127.895
"1537",-15.383,128.947
"1538",-15.383,130
"1539",-15.383,131.053
"1540",-15.383,132.105
"1541",-15.383,133.158
"1542",-15.383,134.211
"1543",-15.383,135.263
"1544",-15.383,141.579
"1545",-15.383,142.632
"1546",-15.383,143.684
"1547",-15.383,144.737
"1548",-15.383,166.842
"1549",-15.383,167.895
"1550",-15.383,285.789
"1551",-15.383,286.842
"1552",-15.383,287.895
"1553",-15.383,288.947
"1554",-15.383,290
"1555",-15.383,291.053
"1556",-15.383,292.105
"1557",-15.383,293.158
"1558",-15.383,294.211
"1559",-15.383,295.263
"1560",-15.383,296.316
"1561",-15.383,297.368
"1562",-15.383,298.421
"1563",-15.383,299.474
"1564",-15.383,300.526
"1565",-15.383,301.579
"1566",-15.383,302.632
"1567",-15.383,303.684
"1568",-15.383,304.737
"1569",-15.383,305.789
"1570",-15.383,306.842
"1571",-15.383,307.895
"1572",-15.383,308.947
"1573",-15.383,310
"1574",-15.383,311.053
"1575",-15.383,312.105
"1576",-15.383,313.158
"1577",-15.383,314.211
"1578",-15.383,315.263
"1579",-15.383,316.316
"1580",-15.383,317.368
"1581",-15.383,318.421
"1582",-15.383,319.474
"1583",-15.383,320.526
"1584",-14.369,13.158
"1585",-14.369,14.211
"1586",-14.369,15.263
"1587",-14.369,16.316
"1588",-14.369,17.368
"1589",-14.369,18.421
"1590",-14.369,19.474
"1591",-14.369,20.526
"1592",-14.369,21.579
"1593",-14.369,22.632
"1594",-14.369,23.684
"1595",-14.369,24.737
"1596",-14.369,25.789
"1597",-14.369,26.842
"1598",-14.369,27.895
"1599",-14.369,28.947
"1600",-14.369,30
"1601",-14.369,31.053
"1602",-14.369,32.105
"1603",-14.369,33.158
"1604",-14.369,34.211
"1605",-14.369,36.316
"1606",-14.369,37.368
"1607",-14.369,38.421
"1608",-14.369,39.474
"1609",-14.369,40.526
"1610",-14.369,47.895
"1611",-14.369,48.947
"1612",-14.369,50
"1613",-14.369,126.842
"1614",-14.369,130
"1615",-14.369,131.053
"1616",-14.369,132.105
"1617",-14.369,133.158
"1618",-14.369,134.211
"1619",-14.369,135.263
"1620",-14.369,141.579
"1621",-14.369,142.632
"1622",-14.369,143.684
"1623",-14.369,284.737
"1624",-14.369,285.789
"1625",-14.369,286.842
"1626",-14.369,287.895
"1627",-14.369,288.947
"1628",-14.369,290
"1629",-14.369,291.053
"1630",-14.369,292.105
"1631",-14.369,293.158
"1632",-14.369,294.211
"1633",-14.369,295.263
"1634",-14.369,296.316
"1635",-14.369,297.368
"1636",-14.369,298.421
"1637",-14.369,299.474
"1638",-14.369,300.526
"1639",-14.369,301.579
"1640",-14.369,302.632
"1641",-14.369,303.684
"1642",-14.369,304.737
"1643",-14.369,305.789
"1644",-14.369,306.842
"1645",-14.369,307.895
"1646",-14.369,308.947
"1647",-14.369,310
"1648",-14.369,311.053
"1649",-14.369,312.105
"1650",-14.369,313.158
"1651",-14.369,314.211
"1652",-14.369,315.263
"1653",-14.369,316.316
"1654",-14.369,317.368
"1655",-14.369,318.421
"1656",-14.369,319.474
"1657",-14.369,320.526
"1658",-13.355,13.158
"1659",-13.355,14.211
"1660",-13.355,15.263
"1661",-13.355,16.316
"1662",-13.355,17.368
"1663",-13.355,18.421
"1664",-13.355,19.474
"1665",-13.355,20.526
"1666",-13.355,21.579
"1667",-13.355,22.632
"1668",-13.355,23.684
"1669",-13.355,24.737
"1670",-13.355,25.789
"1671",-13.355,26.842
"1672",-13.355,27.895
"1673",-13.355,28.947
"1674",-13.355,30
"1675",-13.355,31.053
"1676",-13.355,32.105
"1677",-13.355,33.158
"1678",-13.355,34.211
"1679",-13.355,35.263
"1680",-13.355,36.316
"1681",-13.355,37.368
"1682",-13.355,38.421
"1683",-13.355,39.474
"1684",-13.355,40.526
"1685",-13.355,48.947
"1686",-13.355,131.053
"1687",-13.355,132.105
"1688",-13.355,133.158
"1689",-13.355,134.211
"1690",-13.355,135.263
"1691",-13.355,142.632
"1692",-13.355,284.737
"1693",-13.355,285.789
"1694",-13.355,286.842
"1695",-13.355,287.895
"1696",-13.355,288.947
"1697",-13.355,290
"1698",-13.355,291.053
"1699",-13.355,292.105
"1700",-13.355,293.158
"1701",-13.355,294.211
"1702",-13.355,295.263
"1703",-13.355,296.316
"1704",-13.355,297.368
"1705",-13.355,298.421
"1706",-13.355,299.474
"1707",-13.355,300.526
"1708",-13.355,301.579
"1709",-13.355,302.632
"1710",-13.355,303.684
"1711",-13.355,304.737
"1712",-13.355,305.789
"1713",-13.355,306.842
"1714",-13.355,307.895
"1715",-13.355,308.947
"1716",-13.355,310
"1717",-13.355,311.053
"1718",-13.355,312.105
"1719",-13.355,313.158
"1720",-13.355,314.211
"1721",-13.355,315.263
"1722",-13.355,316.316
"1723",-13.355,317.368
"1724",-13.355,318.421
"1725",-13.355,319.474
"1726",-13.355,320.526
"1727",-12.34,14.5
"1728",-12.34,15.5
"1729",-12.34,16.5
"1730",-12.34,17.5
"1731",-12.34,18.5
"1732",-12.34,19.5
"1733",-12.34,20.5
"1734",-12.34,21.5
"1735",-12.34,22.5
"1736",-12.34,23.5
"1737",-12.34,24.5
"1738",-12.34,25.5
"1739",-12.34,26.5
"1740",-12.34,27.5
"1741",-12.34,28.5
"1742",-12.34,29.5
"1743",-12.34,30.5
"1744",-12.34,31.5
"1745",-12.34,32.5
"1746",-12.34,33.5
"1747",-12.34,35.5
"1748",-12.34,36.5
"1749",-12.34,37.5
"1750",-12.34,38.5
"1751",-12.34,39.5
"1752",-12.34,40.5
"1753",-12.34,44.5
"1754",-12.34,49.5
"1755",-12.34,131.5
"1756",-12.34,132.5
"1757",-12.34,133.5
"1758",-12.34,134.5
"1759",-12.34,135.5
"1760",-12.34,136.5
"1761",-12.34,142.5
"1762",-12.34,283.5
"1763",-12.34,284.5
"1764",-12.34,285.5
"1765",-12.34,286.5
"1766",-12.34,287.5
"1767",-12.34,288.5
"1768",-12.34,289.5
"1769",-12.34,290.5
"1770",-12.34,291.5
"1771",-12.34,292.5
"1772",-12.34,293.5
"1773",-12.34,294.5
"1774",-12.34,295.5
"1775",-12.34,296.5
"1776",-12.34,297.5
"1777",-12.34,298.5
"1778",-12.34,299.5
"1779",-12.34,300.5
"1780",-12.34,301.5
"1781",-12.34,302.5
"1782",-12.34,303.5
"1783",-12.34,304.5
"1784",-12.34,305.5
"1785",-12.34,306.5
"1786",-12.34,307.5
"1787",-12.34,308.5
"1788",-12.34,309.5
"1789",-12.34,310.5
"1790",-12.34,311.5
"1791",-12.34,312.5
"1792",-12.34,313.5
"1793",-12.34,314.5
"1794",-12.34,315.5
"1795",-12.34,316.5
"1796",-12.34,317.5
"1797",-12.34,318.5
"1798",-12.34,319.5
"1799",-12.34,320.5
"1800",-12.34,321.5
"1801",-11.326,14.5
"1802",-11.326,15.5
"1803",-11.326,16.5
"1804",-11.326,17.5
"1805",-11.326,18.5
"1806",-11.326,19.5
"1807",-11.326,20.5
"1808",-11.326,21.5
"1809",-11.326,22.5
"1810",-11.326,23.5
"1811",-11.326,24.5
"1812",-11.326,25.5
"1813",-11.326,26.5
"1814",-11.326,27.5
"1815",-11.326,28.5
"1816",-11.326,29.5
"1817",-11.326,30.5
"1818",-11.326,31.5
"1819",-11.326,32.5
"1820",-11.326,33.5
"1821",-11.326,35.5
"1822",-11.326,36.5
"1823",-11.326,37.5
"1824",-11.326,38.5
"1825",-11.326,39.5
"1826",-11.326,130.5
"1827",-11.326,132.5
"1828",-11.326,142.5
"1829",-11.326,282.5
"1830",-11.326,283.5
"1831",-11.326,284.5
"1832",-11.326,285.5
"1833",-11.326,286.5
"1834",-11.326,287.5
"1835",-11.326,288.5
"1836",-11.326,289.5
"1837",-11.326,290.5
"1838",-11.326,291.5
"1839",-11.326,292.5
"1840",-11.326,293.5
"1841",-11.326,294.5
"1842",-11.326,295.5
"1843",-11.326,296.5
"1844",-11.326,297.5
"1845",-11.326,298.5
"1846",-11.326,299.5
"1847",-11.326,300.5
"1848",-11.326,301.5
"1849",-11.326,302.5
"1850",-11.326,303.5
"1851",-11.326,304.5
"1852",-11.326,305.5
"1853",-11.326,306.5
"1854",-11.326,307.5
"1855",-11.326,308.5
"1856",-11.326,309.5
"1857",-11.326,310.5
"1858",-11.326,311.5
"1859",-11.326,312.5
"1860",-11.326,313.5
"1861",-11.326,314.5
"1862",-11.326,315.5
"1863",-11.326,316.5
"1864",-11.326,317.5
"1865",-11.326,318.5
"1866",-11.326,319.5
"1867",-11.326,320.5
"1868",-11.326,321.5
"1869",-11.326,322.5
"1870",-10.311,14.5
"1871",-10.311,15.5
"1872",-10.311,16.5
"1873",-10.311,17.5
"1874",-10.311,18.5
"1875",-10.311,19.5
"1876",-10.311,20.5
"1877",-10.311,21.5
"1878",-10.311,22.5
"1879",-10.311,23.5
"1880",-10.311,24.5
"1881",-10.311,25.5
"1882",-10.311,26.5
"1883",-10.311,27.5
"1884",-10.311,28.5
"1885",-10.311,29.5
"1886",-10.311,30.5
"1887",-10.311,31.5
"1888",-10.311,32.5
"1889",-10.311,33.5
"1890",-10.311,35.5
"1891",-10.311,36.5
"1892",-10.311,37.5
"1893",-10.311,38.5
"1894",-10.311,39.5
"1895",-10.311,123.5
"1896",-10.311,149.5
"1897",-10.311,150.5
"1898",-10.311,161.5
"1899",-10.311,282.5
"1900",-10.311,283.5
"1901",-10.311,284.5
"1902",-10.311,285.5
"1903",-10.311,286.5
"1904",-10.311,287.5
"1905",-10.311,288.5
"1906",-10.311,289.5
"1907",-10.311,290.5
"1908",-10.311,291.5
"1909",-10.311,292.5
"1910",-10.311,293.5
"1911",-10.311,294.5
"1912",-10.311,295.5
"1913",-10.311,296.5
"1914",-10.311,297.5
"1915",-10.311,298.5
"1916",-10.311,299.5
"1917",-10.311,300.5
"1918",-10.311,301.5
"1919",-10.311,302.5
"1920",-10.311,303.5
"1921",-10.311,304.5
"1922",-10.311,305.5
"1923",-10.311,306.5
"1924",-10.311,307.5
"1925",-10.311,308.5
"1926",-10.311,309.5
"1927",-10.311,310.5
"1928",-10.311,311.5
"1929",-10.311,312.5
"1930",-10.311,313.5
"1931",-10.311,314.5
"1932",-10.311,315.5
"1933",-10.311,316.5
"1934",-10.311,317.5
"1935",-10.311,318.5
"1936",-10.311,319.5
"1937",-10.311,320.5
"1938",-10.311,321.5
"1939",-10.311,322.5
"1940",-10.311,323.5
"1941",-9.297,13.5
"1942",-9.297,14.5
"1943",-9.297,15.5
"1944",-9.297,16.5
"1945",-9.297,17.5
"1946",-9.297,18.5
"1947",-9.297,19.5
"1948",-9.297,20.5
"1949",-9.297,21.5
"1950",-9.297,22.5
"1951",-9.297,23.5
"1952",-9.297,24.5
"1953",-9.297,25.5
"1954",-9.297,26.5
"1955",-9.297,27.5
"1956",-9.297,28.5
"1957",-9.297,29.5
"1958",-9.297,30.5
"1959",-9.297,31.5
"1960",-9.297,32.5
"1961",-9.297,33.5
"1962",-9.297,34.5
"1963",-9.297,35.5
"1964",-9.297,36.5
"1965",-9.297,37.5
"1966",-9.297,38.5
"1967",-9.297,39.5
"1968",-9.297,124.5
"1969",-9.297,147.5
"1970",-9.297,148.5
"1971",-9.297,282.5
"1972",-9.297,283.5
"1973",-9.297,284.5
"1974",-9.297,285.5
"1975",-9.297,286.5
"1976",-9.297,287.5
"1977",-9.297,288.5
"1978",-9.297,289.5
"1979",-9.297,290.5
"1980",-9.297,291.5
"1981",-9.297,292.5
"1982",-9.297,293.5
"1983",-9.297,294.5
"1984",-9.297,295.5
"1985",-9.297,296.5
"1986",-9.297,297.5
"1987",-9.297,298.5
"1988",-9.297,299.5
"1989",-9.297,300.5
"1990",-9.297,301.5
"1991",-9.297,302.5
"1992",-9.297,303.5
"1993",-9.297,304.5
"1994",-9.297,305.5
